time,open,high,low,close,volume
2025-12-22T10:05:00+05:30,990.0,990.3,988.9,989.0,82758
2025-12-22T10:10:00+05:30,989.1,989.1,988.0,988.2,76823
2025-12-22T10:15:00+05:30,988.3,988.4,987.5,988.3,82666
2025-12-22T10:20:00+05:30,988.3,988.5,987.6,988.0,69695
2025-12-22T10:25:00+05:30,988.1,989.0,987.6,988.2,89139
2025-12-22T10:30:00+05:30,988.2,989.4,988.0,988.3,162981
2025-12-22T10:35:00+05:30,988.7,988.8,987.5,988.0,80536
2025-12-22T10:40:00+05:30,988.2,988.9,988.0,988.5,85426
2025-12-22T10:45:00+05:30,988.6,989.1,988.4,988.6,85296
2025-12-22T10:50:00+05:30,988.7,989.2,988.2,988.8,46275
2025-12-22T10:55:00+05:30,988.7,989.0,988.3,988.9,48845
2025-12-22T11:00:00+05:30,988.9,989.1,987.5,988.0,84501
2025-12-22T11:05:00+05:30,988.0,988.0,987.5,988.0,46413
2025-12-22T11:10:00+05:30,988.0,988.0,987.1,987.4,93780
2025-12-22T11:15:00+05:30,987.3,988.0,987.2,987.3,65651
2025-12-22T11:20:00+05:30,987.4,987.8,987.3,987.4,57617
2025-12-22T11:25:00+05:30,987.4,988.3,987.3,988.3,284142
2025-12-22T11:30:00+05:30,987.9,988.6,987.3,987.5,131370
2025-12-22T11:35:00+05:30,987.5,988.0,987.1,987.1,89429
2025-12-22T11:40:00+05:30,987.3,987.7,987.1,987.2,58546
2025-12-22T11:45:00+05:30,987.4,987.8,987.1,987.8,102522
2025-12-22T11:50:00+05:30,987.8,988.1,987.1,987.5,74061
2025-12-22T11:55:00+05:30,987.5,987.8,987.1,987.7,76211
2025-12-22T12:00:00+05:30,987.7,987.7,987.1,987.2,65456
2025-12-22T12:05:00+05:30,987.4,987.9,987.2,987.6,71597
2025-12-22T12:10:00+05:30,987.7,987.7,985.1,986.0,187050
2025-12-22T12:15:00+05:30,986.0,987.3,985.6,987.2,210443
2025-12-22T12:20:00+05:30,987.2,987.8,986.3,986.5,88680
2025-12-22T12:25:00+05:30,986.4,986.8,986.0,986.1,65239
2025-12-22T12:30:00+05:30,986.1,986.7,985.9,986.0,52760
2025-12-22T12:35:00+05:30,986.1,986.7,985.9,986.4,69846
2025-12-22T12:40:00+05:30,986.3,986.5,985.3,985.4,264835
2025-12-22T12:45:00+05:30,985.3,986.1,983.9,984.9,466400
2025-12-22T12:50:00+05:30,984.9,986.5,984.0,986.4,468559
2025-12-22T12:55:00+05:30,986.4,986.5,985.0,985.0,337560
2025-12-22T13:00:00+05:30,985.1,985.5,984.5,985.0,74794
2025-12-22T13:05:00+05:30,985.0,985.0,984.1,984.6,95994
2025-12-22T13:10:00+05:30,984.6,985.6,984.6,985.5,52935
2025-12-22T13:15:00+05:30,985.4,985.9,984.7,985.6,89034
2025-12-22T13:20:00+05:30,985.5,985.7,985.1,985.6,50008
2025-12-22T13:25:00+05:30,985.6,985.8,985.0,985.5,68534
2025-12-22T13:30:00+05:30,985.5,986.9,985.1,986.4,110687
2025-12-22T13:35:00+05:30,986.4,986.5,985.1,985.8,88267
2025-12-22T13:40:00+05:30,985.8,986.8,985.5,986.3,68818
2025-12-22T13:45:00+05:30,986.5,986.9,986.1,986.5,58806
2025-12-22T13:50:00+05:30,986.6,987.0,986.3,986.5,84538
